#    L    TT             EE             BB             TE          
 19393   0.530527E-01   0.539724E-03   0.514395E-03  -0.650076E-03
 19394   0.531376E-01   0.539697E-03   0.514303E-03  -0.650002E-03
 19395   0.530408E-01   0.539602E-03   0.514281E-03  -0.649928E-03
 19396   0.531258E-01   0.539574E-03   0.514189E-03  -0.649854E-03
 19397   0.530290E-01   0.539479E-03   0.514167E-03  -0.649780E-03
 19398   0.531140E-01   0.539451E-03   0.514074E-03  -0.649706E-03
 19399   0.530172E-01   0.539356E-03   0.514053E-03  -0.649632E-03
 19400   0.531022E-01   0.539329E-03   0.513960E-03  -0.649558E-03
 19401   0.530054E-01   0.539233E-03   0.513938E-03  -0.649484E-03
 19402   0.530904E-01   0.539206E-03   0.513846E-03  -0.649410E-03
 19403   0.529936E-01   0.539110E-03   0.513824E-03  -0.649336E-03
 19404   0.530786E-01   0.539083E-03   0.513732E-03  -0.649262E-03
 19405   0.529818E-01   0.538988E-03   0.513710E-03  -0.649188E-03
 19406   0.530669E-01   0.538960E-03   0.513618E-03  -0.649114E-03
 19407   0.529700E-01   0.538865E-03   0.513596E-03  -0.649040E-03
 19408   0.530551E-01   0.538838E-03   0.513504E-03  -0.648966E-03
 19409   0.529582E-01   0.538742E-03   0.513482E-03  -0.648892E-03
 19410   0.530433E-01   0.538715E-03   0.513390E-03  -0.648818E-03
 19411   0.529464E-01   0.538620E-03   0.513368E-03  -0.648744E-03
 19412   0.530315E-01   0.538593E-03   0.513275E-03  -0.648671E-03
 19413   0.529346E-01   0.538497E-03   0.513254E-03  -0.648597E-03
 19414   0.530197E-01   0.538470E-03   0.513161E-03  -0.648523E-03
 19415   0.529228E-01   0.538375E-03   0.513140E-03  -0.648449E-03
 19416   0.530080E-01   0.538348E-03   0.513047E-03  -0.648375E-03
 19417   0.529110E-01   0.538252E-03   0.513026E-03  -0.648301E-03
 19418   0.529962E-01   0.538225E-03   0.512934E-03  -0.648228E-03
 19419   0.528992E-01   0.538130E-03   0.512912E-03  -0.648154E-03
 19420   0.529844E-01   0.538103E-03   0.512820E-03  -0.648080E-03
 19421   0.528874E-01   0.538007E-03   0.512798E-03  -0.648006E-03
 19422   0.529727E-01   0.537980E-03   0.512706E-03  -0.647933E-03
 19423   0.528756E-01   0.537885E-03   0.512684E-03  -0.647859E-03
 19424   0.529609E-01   0.537858E-03   0.512592E-03  -0.647785E-03
 19425   0.528639E-01   0.537763E-03   0.512570E-03  -0.647711E-03
 19426   0.529492E-01   0.537736E-03   0.512478E-03  -0.647638E-03
 19427   0.528521E-01   0.537640E-03   0.512456E-03  -0.647564E-03
 19428   0.529374E-01   0.537613E-03   0.512364E-03  -0.647490E-03
 19429   0.528403E-01   0.537518E-03   0.512343E-03  -0.647417E-03
 19430   0.529256E-01   0.537491E-03   0.512250E-03  -0.647343E-03
 19431   0.528286E-01   0.537396E-03   0.512229E-03  -0.647269E-03
 19432   0.529139E-01   0.537369E-03   0.512137E-03  -0.647196E-03
 19433   0.528168E-01   0.537274E-03   0.512115E-03  -0.647122E-03
 19434   0.529022E-01   0.537247E-03   0.512023E-03  -0.647048E-03
 19435   0.528050E-01   0.537152E-03   0.512002E-03  -0.646975E-03
 19436   0.528904E-01   0.537125E-03   0.511909E-03  -0.646901E-03
 19437   0.527933E-01   0.537030E-03   0.511888E-03  -0.646827E-03
 19438   0.528787E-01   0.537003E-03   0.511796E-03  -0.646754E-03
 19439   0.527815E-01   0.536907E-03   0.511774E-03  -0.646680E-03
 19440   0.528669E-01   0.536881E-03   0.511682E-03  -0.646607E-03
 19441   0.527698E-01   0.536785E-03   0.511661E-03  -0.646533E-03
 19442   0.528552E-01   0.536759E-03   0.511568E-03  -0.646460E-03
 19443   0.527580E-01   0.536663E-03   0.511547E-03  -0.646386E-03
 19444   0.528435E-01   0.536637E-03   0.511455E-03  -0.646313E-03
 19445   0.527463E-01   0.536541E-03   0.511434E-03  -0.646239E-03
 19446   0.528318E-01   0.536515E-03   0.511341E-03  -0.646166E-03
 19447   0.527345E-01   0.536420E-03   0.511320E-03  -0.646092E-03
 19448   0.528200E-01   0.536393E-03   0.511228E-03  -0.646019E-03
 19449   0.527228E-01   0.536298E-03   0.511207E-03  -0.645945E-03
 19450   0.528083E-01   0.536271E-03   0.511114E-03  -0.645872E-03
 19451   0.527111E-01   0.536176E-03   0.511093E-03  -0.645798E-03
 19452   0.527966E-01   0.536149E-03   0.511001E-03  -0.645725E-03
 19453   0.526993E-01   0.536054E-03   0.510980E-03  -0.645651E-03
 19454   0.527849E-01   0.536027E-03   0.510888E-03  -0.645578E-03
 19455   0.526876E-01   0.535932E-03   0.510866E-03  -0.645505E-03
 19456   0.527732E-01   0.535906E-03   0.510774E-03  -0.645431E-03
 19457   0.526759E-01   0.535810E-03   0.510753E-03  -0.645358E-03
 19458   0.527615E-01   0.535784E-03   0.510661E-03  -0.645284E-03
 19459   0.526642E-01   0.535689E-03   0.510640E-03  -0.645211E-03
 19460   0.527498E-01   0.535662E-03   0.510548E-03  -0.645138E-03
 19461   0.526525E-01   0.535567E-03   0.510526E-03  -0.645064E-03
 19462   0.527381E-01   0.535540E-03   0.510434E-03  -0.644991E-03
 19463   0.526407E-01   0.535445E-03   0.510413E-03  -0.644918E-03
 19464   0.527264E-01   0.535419E-03   0.510321E-03  -0.644844E-03
 19465   0.526290E-01   0.535324E-03   0.510300E-03  -0.644771E-03
 19466   0.527147E-01   0.535297E-03   0.510208E-03  -0.644698E-03
 19467   0.526173E-01   0.535202E-03   0.510187E-03  -0.644625E-03
 19468   0.527030E-01   0.535176E-03   0.510095E-03  -0.644551E-03
 19469   0.526056E-01   0.535081E-03   0.510074E-03  -0.644478E-03
 19470   0.526913E-01   0.535054E-03   0.509982E-03  -0.644405E-03
 19471   0.525939E-01   0.534959E-03   0.509960E-03  -0.644332E-03
 19472   0.526796E-01   0.534933E-03   0.509868E-03  -0.644258E-03
 19473   0.525822E-01   0.534838E-03   0.509847E-03  -0.644185E-03
 19474   0.526680E-01   0.534811E-03   0.509755E-03  -0.644112E-03
 19475   0.525705E-01   0.534716E-03   0.509734E-03  -0.644039E-03
 19476   0.526563E-01   0.534690E-03   0.509642E-03  -0.643965E-03
 19477   0.525588E-01   0.534595E-03   0.509621E-03  -0.643892E-03
 19478   0.526446E-01   0.534568E-03   0.509529E-03  -0.643819E-03
 19479   0.525471E-01   0.534473E-03   0.509508E-03  -0.643746E-03
 19480   0.526330E-01   0.534447E-03   0.509416E-03  -0.643673E-03
 19481   0.525354E-01   0.534352E-03   0.509395E-03  -0.643600E-03
 19482   0.526213E-01   0.534326E-03   0.509303E-03  -0.643527E-03
 19483   0.525238E-01   0.534231E-03   0.509282E-03  -0.643453E-03
 19484   0.526096E-01   0.534205E-03   0.509190E-03  -0.643380E-03
 19485   0.525121E-01   0.534110E-03   0.509169E-03  -0.643307E-03
 19486   0.525980E-01   0.534083E-03   0.509077E-03  -0.643234E-03
 19487   0.525004E-01   0.533988E-03   0.509056E-03  -0.643161E-03
 19488   0.525863E-01   0.533962E-03   0.508965E-03  -0.643088E-03
 19489   0.524887E-01   0.533867E-03   0.508944E-03  -0.643015E-03
 19490   0.525747E-01   0.533841E-03   0.508852E-03  -0.642942E-03
 19491   0.524771E-01   0.533746E-03   0.508831E-03  -0.642869E-03
 19492   0.525630E-01   0.533720E-03   0.508739E-03  -0.642796E-03
 19493   0.524654E-01   0.533625E-03   0.508718E-03  -0.642723E-03
 19494   0.525514E-01   0.533599E-03   0.508626E-03  -0.642650E-03
 19495   0.524537E-01   0.533504E-03   0.508605E-03  -0.642577E-03
 19496   0.525397E-01   0.533478E-03   0.508513E-03  -0.642504E-03
 19497   0.524421E-01   0.533383E-03   0.508492E-03  -0.642431E-03
 19498   0.525281E-01   0.533357E-03   0.508401E-03  -0.642358E-03
 19499   0.524304E-01   0.533262E-03   0.508380E-03  -0.642285E-03
 19500   0.525164E-01   0.533236E-03   0.508288E-03  -0.642212E-03
 19501   0.524188E-01   0.533141E-03   0.508267E-03  -0.642139E-03
 19502   0.525048E-01   0.533115E-03   0.508175E-03  -0.642066E-03
 19503   0.524071E-01   0.533020E-03   0.508154E-03  -0.641993E-03
 19504   0.524932E-01   0.532994E-03   0.508063E-03  -0.641920E-03
 19505   0.523955E-01   0.532899E-03   0.508042E-03  -0.641848E-03
 19506   0.524815E-01   0.532873E-03   0.507950E-03  -0.641775E-03
 19507   0.523838E-01   0.532778E-03   0.507929E-03  -0.641702E-03
 19508   0.524699E-01   0.532752E-03   0.507837E-03  -0.641629E-03
 19509   0.523722E-01   0.532657E-03   0.507817E-03  -0.641556E-03
 19510   0.524583E-01   0.532631E-03   0.507725E-03  -0.641483E-03
 19511   0.523605E-01   0.532536E-03   0.507704E-03  -0.641411E-03
 19512   0.524467E-01   0.532510E-03   0.507612E-03  -0.641338E-03
 19513   0.523489E-01   0.532416E-03   0.507592E-03  -0.641265E-03
 19514   0.524351E-01   0.532390E-03   0.507500E-03  -0.641192E-03
 19515   0.523373E-01   0.532295E-03   0.507479E-03  -0.641119E-03
 19516   0.524235E-01   0.532269E-03   0.507387E-03  -0.641047E-03
 19517   0.523257E-01   0.532174E-03   0.507367E-03  -0.640974E-03
 19518   0.524118E-01   0.532148E-03   0.507275E-03  -0.640901E-03
 19519   0.523140E-01   0.532054E-03   0.507254E-03  -0.640828E-03
 19520   0.524002E-01   0.532028E-03   0.507163E-03  -0.640756E-03
 19521   0.523024E-01   0.531933E-03   0.507142E-03  -0.640683E-03
 19522   0.523886E-01   0.531907E-03   0.507050E-03  -0.640610E-03
 19523   0.522908E-01   0.531812E-03   0.507030E-03  -0.640537E-03
 19524   0.523770E-01   0.531787E-03   0.506938E-03  -0.640465E-03
 19525   0.522792E-01   0.531692E-03   0.506917E-03  -0.640392E-03
 19526   0.523654E-01   0.531666E-03   0.506826E-03  -0.640319E-03
 19527   0.522676E-01   0.531571E-03   0.506805E-03  -0.640247E-03
 19528   0.523538E-01   0.531545E-03   0.506713E-03  -0.640174E-03
 19529   0.522559E-01   0.531451E-03   0.506693E-03  -0.640102E-03
 19530   0.523423E-01   0.531425E-03   0.506601E-03  -0.640029E-03
 19531   0.522443E-01   0.531330E-03   0.506581E-03  -0.639956E-03
 19532   0.523307E-01   0.531305E-03   0.506489E-03  -0.639884E-03
 19533   0.522327E-01   0.531210E-03   0.506468E-03  -0.639811E-03
 19534   0.523191E-01   0.531184E-03   0.506377E-03  -0.639739E-03
 19535   0.522211E-01   0.531090E-03   0.506356E-03  -0.639666E-03
 19536   0.523075E-01   0.531064E-03   0.506264E-03  -0.639593E-03
 19537   0.522095E-01   0.530969E-03   0.506244E-03  -0.639521E-03
 19538   0.522959E-01   0.530944E-03   0.506152E-03  -0.639448E-03
 19539   0.521979E-01   0.530849E-03   0.506132E-03  -0.639376E-03
 19540   0.522844E-01   0.530823E-03   0.506040E-03  -0.639303E-03
 19541   0.521864E-01   0.530729E-03   0.506020E-03  -0.639231E-03
 19542   0.522728E-01   0.530703E-03   0.505928E-03  -0.639158E-03
 19543   0.521748E-01   0.530608E-03   0.505908E-03  -0.639086E-03
 19544   0.522612E-01   0.530583E-03   0.505816E-03  -0.639013E-03
 19545   0.521632E-01   0.530488E-03   0.505796E-03  -0.638941E-03
 19546   0.522497E-01   0.530463E-03   0.505704E-03  -0.638868E-03
 19547   0.521516E-01   0.530368E-03   0.505684E-03  -0.638796E-03
 19548   0.522381E-01   0.530342E-03   0.505592E-03  -0.638724E-03
 19549   0.521400E-01   0.530248E-03   0.505572E-03  -0.638651E-03
 19550   0.522265E-01   0.530222E-03   0.505480E-03  -0.638579E-03
 19551   0.521285E-01   0.530128E-03   0.505460E-03  -0.638506E-03
 19552   0.522150E-01   0.530102E-03   0.505368E-03  -0.638434E-03
 19553   0.521169E-01   0.530008E-03   0.505348E-03  -0.638362E-03
 19554   0.522034E-01   0.529982E-03   0.505256E-03  -0.638289E-03
 19555   0.521053E-01   0.529888E-03   0.505236E-03  -0.638217E-03
 19556   0.521919E-01   0.529862E-03   0.505145E-03  -0.638145E-03
 19557   0.520938E-01   0.529768E-03   0.505124E-03  -0.638072E-03
 19558   0.521803E-01   0.529742E-03   0.505033E-03  -0.638000E-03
 19559   0.520822E-01   0.529648E-03   0.505013E-03  -0.637928E-03
 19560   0.521688E-01   0.529622E-03   0.504921E-03  -0.637855E-03
 19561   0.520706E-01   0.529528E-03   0.504901E-03  -0.637783E-03
 19562   0.521573E-01   0.529502E-03   0.504809E-03  -0.637711E-03
 19563   0.520591E-01   0.529408E-03   0.504789E-03  -0.637638E-03
 19564   0.521457E-01   0.529382E-03   0.504697E-03  -0.637566E-03
 19565   0.520475E-01   0.529288E-03   0.504677E-03  -0.637494E-03
 19566   0.521342E-01   0.529263E-03   0.504586E-03  -0.637422E-03
 19567   0.520360E-01   0.529168E-03   0.504566E-03  -0.637349E-03
 19568   0.521227E-01   0.529143E-03   0.504474E-03  -0.637277E-03
 19569   0.520244E-01   0.529048E-03   0.504454E-03  -0.637205E-03
 19570   0.521111E-01   0.529023E-03   0.504362E-03  -0.637133E-03
 19571   0.520129E-01   0.528929E-03   0.504342E-03  -0.637061E-03
 19572   0.520996E-01   0.528903E-03   0.504251E-03  -0.636989E-03
 19573   0.520013E-01   0.528809E-03   0.504231E-03  -0.636916E-03
 19574   0.520881E-01   0.528784E-03   0.504139E-03  -0.636844E-03
 19575   0.519898E-01   0.528689E-03   0.504119E-03  -0.636772E-03
 19576   0.520766E-01   0.528664E-03   0.504028E-03  -0.636700E-03
 19577   0.519783E-01   0.528570E-03   0.504008E-03  -0.636628E-03
 19578   0.520651E-01   0.528544E-03   0.503916E-03  -0.636556E-03
 19579   0.519667E-01   0.528450E-03   0.503896E-03  -0.636484E-03
 19580   0.520536E-01   0.528425E-03   0.503805E-03  -0.636412E-03
 19581   0.519552E-01   0.528330E-03   0.503785E-03  -0.636340E-03
 19582   0.520420E-01   0.528305E-03   0.503693E-03  -0.636267E-03
 19583   0.519437E-01   0.528211E-03   0.503673E-03  -0.636195E-03
 19584   0.520305E-01   0.528186E-03   0.503582E-03  -0.636123E-03
 19585   0.519322E-01   0.528091E-03   0.503562E-03  -0.636051E-03
 19586   0.520190E-01   0.528066E-03   0.503470E-03  -0.635979E-03
 19587   0.519207E-01   0.527972E-03   0.503450E-03  -0.635907E-03
 19588   0.520075E-01   0.527947E-03   0.503359E-03  -0.635835E-03
 19589   0.519091E-01   0.527852E-03   0.503339E-03  -0.635763E-03
 19590   0.519960E-01   0.527827E-03   0.503248E-03  -0.635691E-03
 19591   0.518976E-01   0.527733E-03   0.503228E-03  -0.635619E-03
 19592   0.519846E-01   0.527708E-03   0.503136E-03  -0.635547E-03
 19593   0.518861E-01   0.527614E-03   0.503116E-03  -0.635476E-03
 19594   0.519731E-01   0.527589E-03   0.503025E-03  -0.635404E-03
 19595   0.518746E-01   0.527494E-03   0.503005E-03  -0.635332E-03
 19596   0.519616E-01   0.527469E-03   0.502914E-03  -0.635260E-03
 19597   0.518631E-01   0.527375E-03   0.502894E-03  -0.635188E-03
 19598   0.519501E-01   0.527350E-03   0.502802E-03  -0.635116E-03
 19599   0.518516E-01   0.527256E-03   0.502783E-03  -0.635044E-03
 19600   0.519386E-01   0.527231E-03   0.502691E-03  -0.634972E-03
 19601   0.518401E-01   0.527136E-03   0.502672E-03  -0.634900E-03
 19602   0.519271E-01   0.527111E-03   0.502580E-03  -0.634829E-03
 19603   0.518286E-01   0.527017E-03   0.502560E-03  -0.634757E-03
 19604   0.519157E-01   0.526992E-03   0.502469E-03  -0.634685E-03
 19605   0.518171E-01   0.526898E-03   0.502449E-03  -0.634613E-03
 19606   0.519042E-01   0.526873E-03   0.502358E-03  -0.634541E-03
 19607   0.518057E-01   0.526779E-03   0.502338E-03  -0.634470E-03
 19608   0.518927E-01   0.526754E-03   0.502247E-03  -0.634398E-03
 19609   0.517942E-01   0.526660E-03   0.502227E-03  -0.634326E-03
 19610   0.518813E-01   0.526635E-03   0.502136E-03  -0.634254E-03
 19611   0.517827E-01   0.526541E-03   0.502116E-03  -0.634183E-03
 19612   0.518698E-01   0.526516E-03   0.502025E-03  -0.634111E-03
 19613   0.517712E-01   0.526422E-03   0.502005E-03  -0.634039E-03
 19614   0.518584E-01   0.526397E-03   0.501914E-03  -0.633967E-03
 19615   0.517597E-01   0.526303E-03   0.501894E-03  -0.633896E-03
 19616   0.518469E-01   0.526278E-03   0.501803E-03  -0.633824E-03
 19617   0.517483E-01   0.526184E-03   0.501783E-03  -0.633752E-03
 19618   0.518355E-01   0.526159E-03   0.501692E-03  -0.633681E-03
 19619   0.517368E-01   0.526065E-03   0.501672E-03  -0.633609E-03
 19620   0.518240E-01   0.526040E-03   0.501581E-03  -0.633537E-03
 19621   0.517253E-01   0.525946E-03   0.501561E-03  -0.633466E-03
 19622   0.518126E-01   0.525921E-03   0.501470E-03  -0.633394E-03
 19623   0.517139E-01   0.525827E-03   0.501451E-03  -0.633323E-03
 19624   0.518011E-01   0.525802E-03   0.501359E-03  -0.633251E-03
 19625   0.517024E-01   0.525708E-03   0.501340E-03  -0.633179E-03
 19626   0.517897E-01   0.525684E-03   0.501248E-03  -0.633108E-03
 19627   0.516910E-01   0.525589E-03   0.501229E-03  -0.633036E-03
 19628   0.517782E-01   0.525565E-03   0.501137E-03  -0.632965E-03
 19629   0.516795E-01   0.525471E-03   0.501118E-03  -0.632893E-03
 19630   0.517668E-01   0.525446E-03   0.501027E-03  -0.632822E-03
 19631   0.516681E-01   0.525352E-03   0.501007E-03  -0.632750E-03
 19632   0.517554E-01   0.525327E-03   0.500916E-03  -0.632679E-03
 19633   0.516566E-01   0.525233E-03   0.500897E-03  -0.632607E-03
 19634   0.517440E-01   0.525209E-03   0.500805E-03  -0.632536E-03
 19635   0.516452E-01   0.525115E-03   0.500786E-03  -0.632464E-03
 19636   0.517325E-01   0.525090E-03   0.500695E-03  -0.632393E-03
 19637   0.516337E-01   0.524996E-03   0.500675E-03  -0.632321E-03
 19638   0.517211E-01   0.524972E-03   0.500584E-03  -0.632250E-03
 19639   0.516223E-01   0.524877E-03   0.500565E-03  -0.632178E-03
 19640   0.517097E-01   0.524853E-03   0.500473E-03  -0.632107E-03
 19641   0.516109E-01   0.524759E-03   0.500454E-03  -0.632036E-03
 19642   0.516983E-01   0.524734E-03   0.500363E-03  -0.631964E-03
 19643   0.515994E-01   0.524640E-03   0.500344E-03  -0.631893E-03
 19644   0.516869E-01   0.524616E-03   0.500252E-03  -0.631821E-03
 19645   0.515880E-01   0.524522E-03   0.500233E-03  -0.631750E-03
 19646   0.516755E-01   0.524498E-03   0.500142E-03  -0.631679E-03
 19647   0.515766E-01   0.524403E-03   0.500123E-03  -0.631607E-03
 19648   0.516641E-01   0.524379E-03   0.500031E-03  -0.631536E-03
 19649   0.515652E-01   0.524285E-03   0.500012E-03  -0.631465E-03
 19650   0.516527E-01   0.524261E-03   0.499921E-03  -0.631393E-03
 19651   0.515537E-01   0.524167E-03   0.499902E-03  -0.631322E-03
 19652   0.516413E-01   0.524142E-03   0.499810E-03  -0.631251E-03
 19653   0.515423E-01   0.524048E-03   0.499791E-03  -0.631180E-03
 19654   0.516299E-01   0.524024E-03   0.499700E-03  -0.631108E-03
 19655   0.515309E-01   0.523930E-03   0.499681E-03  -0.631037E-03
 19656   0.516185E-01   0.523906E-03   0.499589E-03  -0.630966E-03
 19657   0.515195E-01   0.523812E-03   0.499570E-03  -0.630895E-03
 19658   0.516071E-01   0.523788E-03   0.499479E-03  -0.630823E-03
 19659   0.515081E-01   0.523693E-03   0.499460E-03  -0.630752E-03
 19660   0.515957E-01   0.523669E-03   0.499369E-03  -0.630681E-03
 19661   0.514967E-01   0.523575E-03   0.499350E-03  -0.630610E-03
 19662   0.515843E-01   0.523551E-03   0.499259E-03  -0.630539E-03
 19663   0.514853E-01   0.523457E-03   0.499240E-03  -0.630467E-03
 19664   0.515729E-01   0.523433E-03   0.499148E-03  -0.630396E-03
 19665   0.514739E-01   0.523339E-03   0.499129E-03  -0.630325E-03
 19666   0.515616E-01   0.523315E-03   0.499038E-03  -0.630254E-03
 19667   0.514625E-01   0.523221E-03   0.499019E-03  -0.630183E-03
 19668   0.515502E-01   0.523197E-03   0.498928E-03  -0.630112E-03
 19669   0.514511E-01   0.523103E-03   0.498909E-03  -0.630041E-03
 19670   0.515388E-01   0.523079E-03   0.498818E-03  -0.629969E-03
 19671   0.514397E-01   0.522985E-03   0.498799E-03  -0.629898E-03
 19672   0.515274E-01   0.522961E-03   0.498707E-03  -0.629827E-03
 19673   0.514283E-01   0.522867E-03   0.498689E-03  -0.629756E-03
 19674   0.515161E-01   0.522843E-03   0.498597E-03  -0.629685E-03
 19675   0.514170E-01   0.522749E-03   0.498579E-03  -0.629614E-03
 19676   0.515047E-01   0.522725E-03   0.498487E-03  -0.629543E-03
 19677   0.514056E-01   0.522631E-03   0.498468E-03  -0.629472E-03
 19678   0.514934E-01   0.522607E-03   0.498377E-03  -0.629401E-03
 19679   0.513942E-01   0.522513E-03   0.498358E-03  -0.629330E-03
 19680   0.514820E-01   0.522489E-03   0.498267E-03  -0.629259E-03
 19681   0.513828E-01   0.522395E-03   0.498248E-03  -0.629188E-03
 19682   0.514707E-01   0.522371E-03   0.498157E-03  -0.629117E-03
 19683   0.513715E-01   0.522277E-03   0.498138E-03  -0.629046E-03
 19684   0.514593E-01   0.522253E-03   0.498047E-03  -0.628975E-03
 19685   0.513601E-01   0.522159E-03   0.498029E-03  -0.628904E-03
 19686   0.514480E-01   0.522136E-03   0.497937E-03  -0.628833E-03
 19687   0.513487E-01   0.522042E-03   0.497919E-03  -0.628763E-03
